slice_file_name,fsID,start,end,road,classID,class
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-2.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),12,18,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-3.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),18,24,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-4.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),24,30,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-5.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),30,36,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,pickup
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-6.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),36,42,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,other
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-7.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),42,48,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-8.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),48,54,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-9.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),54,60,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,SUV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-10.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),60,66,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-11.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),66,72,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-12.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),72,78,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-13.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),78,84,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-14.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),84,90,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,motorcycle
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-15.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),90,96,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,other
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-16.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),96,102,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,other
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-17.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),102,108,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-18.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),108,114,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-19.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),114,120,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-20.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),120,126,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-21.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),126,132,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-22.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),132,138,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,pickup
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-23.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),138,144,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-24.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),144,150,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-25.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),150,156,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-26.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),156,162,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-27.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),162,168,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-28.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),168,174,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-29.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),174,180,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-30.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),180,186,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-31.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),186,192,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-32.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),192,198,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-33.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),198,204,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-34.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),204,210,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,private car
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-35.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),210,216,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,motorcycle
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-36.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),216,222,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,pickup
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-37.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),222,228,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-38.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),228,234,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-39.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),234,240,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-40.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),240,246,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-41.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),246,252,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-42.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),252,258,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-43.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),258,264,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-44.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),264,270,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,motorcycle
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-45.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),270,276,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,medium truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-46.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),276,282,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,light truck
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-47.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),282,288,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-48.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),288,294,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-49.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),294,300,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-565.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),298.5333333,304.5333333,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-0.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),0,6,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-1.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),6,12,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-2.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),12,18,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-3.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),18,24,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,light truck
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-4.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),24,30,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-5.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),30,36,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-6.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),36,42,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-7.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),42,48,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-8.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),48,54,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,light truck
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-9.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),54,60,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,light truck
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-10.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),60,66,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-11.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),66,72,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-12.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),72,78,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-13.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),78,84,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-14.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),84,90,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-15.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),90,96,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-16.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),96,102,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-17.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),102,108,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-18.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),108,114,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-19.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),114,120,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-20.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),120,126,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-21.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),126,132,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-22.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),132,138,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-23.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),138,144,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-24.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),144,150,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-25.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),150,156,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-26.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),156,162,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-27.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),162,168,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-28.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),168,174,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-29.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),174,180,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-30.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),180,186,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-31.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),186,192,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-32.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),192,198,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-33.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),198,204,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-34.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),204,210,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-35.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),210,216,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-36.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),216,222,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-37.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),222,228,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-38.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),228,234,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-39.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),234,240,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,SUV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-40.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),240,246,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-41.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),246,252,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-42.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),252,258,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-43.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),258,264,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-44.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),264,270,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-45.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),270,276,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-46.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),276,282,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-47.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),282,288,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,private car
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-48.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),288,294,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-49.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),294,300,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,motorcycle
Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E)--1-616.wav,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),296.7839909,302.7839909,Jevanjee Moi Avenue (1° 16_ 51_ S 36°49_ 13_ E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-0.wav,Jogoo Road(1°17_49_S 36°52_29_E),0,6,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-1.wav,Jogoo Road(1°17_49_S 36°52_29_E),6,12,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-2.wav,Jogoo Road(1°17_49_S 36°52_29_E),12,18,Jogoo Road(1°17_49_S 36°52_29_E),-1,motorcycle
Jogoo Road(1°17_49_S 36°52_29_E)--1-3.wav,Jogoo Road(1°17_49_S 36°52_29_E),18,24,Jogoo Road(1°17_49_S 36°52_29_E),-1,motorcycle
Jogoo Road(1°17_49_S 36°52_29_E)--1-4.wav,Jogoo Road(1°17_49_S 36°52_29_E),24,30,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-5.wav,Jogoo Road(1°17_49_S 36°52_29_E),30,36,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-6.wav,Jogoo Road(1°17_49_S 36°52_29_E),36,42,Jogoo Road(1°17_49_S 36°52_29_E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-7.wav,Jogoo Road(1°17_49_S 36°52_29_E),42,48,Jogoo Road(1°17_49_S 36°52_29_E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-8.wav,Jogoo Road(1°17_49_S 36°52_29_E),48,54,Jogoo Road(1°17_49_S 36°52_29_E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-9.wav,Jogoo Road(1°17_49_S 36°52_29_E),54,60,Jogoo Road(1°17_49_S 36°52_29_E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-10.wav,Jogoo Road(1°17_49_S 36°52_29_E),60,66,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-11.wav,Jogoo Road(1°17_49_S 36°52_29_E),66,72,Jogoo Road(1°17_49_S 36°52_29_E),-1,PSV
Jogoo Road(1°17_49_S 36°52_29_E)--1-12.wav,Jogoo Road(1°17_49_S 36°52_29_E),72,78,Jogoo Road(1°17_49_S 36°52_29_E),-1,pickup
Jogoo Road(1°17_49_S 36°52_29_E)--1-13.wav,Jogoo Road(1°17_49_S 36°52_29_E),78,84,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-14.wav,Jogoo Road(1°17_49_S 36°52_29_E),84,90,Jogoo Road(1°17_49_S 36°52_29_E),-1,pickup
Jogoo Road(1°17_49_S 36°52_29_E)--1-15.wav,Jogoo Road(1°17_49_S 36°52_29_E),90,96,Jogoo Road(1°17_49_S 36°52_29_E),-1,motorcycle
Jogoo Road(1°17_49_S 36°52_29_E)--1-16.wav,Jogoo Road(1°17_49_S 36°52_29_E),96,102,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-17.wav,Jogoo Road(1°17_49_S 36°52_29_E),102,108,Jogoo Road(1°17_49_S 36°52_29_E),-1,motorcycle
Jogoo Road(1°17_49_S 36°52_29_E)--1-18.wav,Jogoo Road(1°17_49_S 36°52_29_E),108,114,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-19.wav,Jogoo Road(1°17_49_S 36°52_29_E),114,120,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-20.wav,Jogoo Road(1°17_49_S 36°52_29_E),120,126,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-21.wav,Jogoo Road(1°17_49_S 36°52_29_E),126,132,Jogoo Road(1°17_49_S 36°52_29_E),-1,private car
Jogoo Road(1°17_49_S 36°52_29_E)--1-22.wav,Jogoo Road(1°17_49_S 36°52_29_E),132,138,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-23.wav,Jogoo Road(1°17_49_S 36°52_29_E),138,144,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-24.wav,Jogoo Road(1°17_49_S 36°52_29_E),144,150,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
Jogoo Road(1°17_49_S 36°52_29_E)--1-25.wav,Jogoo Road(1°17_49_S 36°52_29_E),150,156,Jogoo Road(1°17_49_S 36°52_29_E),-1,other
