relative_path,road,classID,class,Mean_MFCC,Std_MFCC,Leq_dBA,Adjusted_Leq_dBA,Speed_kmh
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-27.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-32.389484,19.452612,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-28.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-32.335865,17.556446,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-29.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),1,motorcycle,-31.322742,21.002466,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-30.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-30.60532,19.674978,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-31.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),1,motorcycle,-35.606224,20.121298,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-32.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),1,motorcycle,-33.652267,18.705215,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-33.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-32.513054,19.043207,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-34.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.881397,17.319382,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-35.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.79732,18.260841,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-36.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.183582,19.717663,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-37.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-34.109917,20.442451,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-38.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.997307,18.292162,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-39.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),9,PSV,-34.446705,18.383583,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-40.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-30.405136,20.480623,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-41.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),1,motorcycle,-32.824486,19.64282,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-42.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),1,motorcycle,-32.87627,19.266172,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-43.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.754463,17.12652,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-44.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-32.31641,21.037745,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-45.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-32.857258,20.149805,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-46.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),8,bus,-34.505676,18.18633,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-47.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),0,bicycle,-33.224236,17.863853,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-48.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-34.319965,18.650686,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-49.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.248325,18.53521,65.02461277885499,65.19749894718966,48.19
Close to Uhuru Park(1°17_15_S 36°48_55_ E)\Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-411.wav,CLOSE TO UHURU PARK(1°17_15_S 36°48_55_ E),3,SUV,-33.529957,18.42505,65.02461277885499,65.19749894718966,48.19
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-0.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-31.984272,16.844158,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-1.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-29.644617,18.977968,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-2.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-31.975714,17.558985,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-3.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-33.1545,19.004932,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-4.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-33.339268,18.601627,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-5.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-32.174763,19.515017,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-6.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-34.01554,18.962769,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-7.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),0,bicycle,-28.459534,18.18123,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-8.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-29.17423,16.775097,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-9.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-34.50309,18.03492,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-10.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-32.64077,18.239185,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-11.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-32.893482,18.35173,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-12.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-30.718771,18.465282,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-13.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-34.333458,17.31984,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-14.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-31.132671,16.779299,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-15.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-25.196009,16.505848,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-16.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-22.898197,19.125698,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-17.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-26.15929,16.591328,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-18.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),10,other,-29.083841,17.20321,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-19.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),10,other,-27.689081,16.186155,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-20.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-27.663458,19.192907,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-21.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),10,other,-32.648396,17.416954,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-22.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),10,other,-32.34652,18.973751,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-23.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-29.323639,18.544056,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-24.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-29.57077,17.153357,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-25.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-33.910877,19.130049,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-26.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-32.80541,18.591,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-27.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-28.7508,18.065287,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-28.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-35.300697,17.348295,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-29.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-33.254524,23.088446,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-30.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-30.83662,18.34888,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-31.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-31.384075,19.06065,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-32.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-27.69967,17.598028,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-33.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),0,bicycle,-26.062647,18.185524,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-34.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),0,bicycle,-25.888794,18.42711,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-35.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),0,bicycle,-28.173492,18.35809,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-36.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-29.469141,19.214571,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-37.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-31.571661,18.29341,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-38.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),1,motorcycle,-29.348309,18.57143,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-39.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-28.604578,18.719196,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-40.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-27.613592,17.136961,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-41.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-31.224262,18.30215,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-42.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-33.61242,20.702902,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-43.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),9,PSV,-31.245716,19.76122,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-44.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-32.194813,19.484344,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-45.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-31.660366,19.862429,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-46.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-34.759106,19.570389,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-47.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-35.119637,17.019457,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-48.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-35.93882,19.232262,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-49.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-32.86412,18.185987,64.43238568113546,64.53714810649012,29.43
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)\Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-462.wav,DAVIS&SHIRTLIFF KANGUNDO RD(1°15_28_S36°55_14_E),3,SUV,-32.297173,17.934914,64.43238568113546,64.53714810649012,29.43
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-0.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-39.834248,16.785313,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-1.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-35.418007,19.266275,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-2.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-35.64021,20.22199,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-3.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-38.37737,19.631273,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-4.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-34.561028,19.344791,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-5.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-37.11025,16.480885,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-6.wav,ICD ROAD(1°20_6_ S 36°51_38_E),1,motorcycle,-35.999752,18.330313,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-7.wav,ICD ROAD(1°20_6_ S 36°51_38_E),1,motorcycle,-38.649345,18.164328,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-8.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-36.7467,15.479995,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-9.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-34.045776,17.079462,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-10.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-33.80557,16.454884,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-11.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-36.671314,15.909513,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-12.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-37.642372,17.539328,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-13.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-42.342747,16.729425,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-14.wav,ICD ROAD(1°20_6_ S 36°51_38_E),1,motorcycle,-39.385273,19.687496,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-15.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-37.142475,16.745932,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-16.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-34.83782,19.022963,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-17.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-34.78994,18.254255,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-18.wav,ICD ROAD(1°20_6_ S 36°51_38_E),9,PSV,-28.388636,18.678734,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-19.wav,ICD ROAD(1°20_6_ S 36°51_38_E),1,motorcycle,-32.42386,20.38929,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-20.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-34.38285,16.103418,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-21.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-33.705517,16.537878,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-22.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-35.199715,15.695796,66.90046044261456,67.15391303102552,70.0
ICD Road(1°20_6_ S 36°51_38_E)\ICD Road(1°20_6_ S 36°51_38_E)--1-23.wav,ICD ROAD(1°20_6_ S 36°51_38_E),3,SUV,-35.381336,17.442348,66.90046044261456,67.15391303102552,70.0
