slice_file_name,fsID,start,end,road,classID,class
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-35.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),210.0,216.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-36.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),216.0,222.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-37.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),222.0,228.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-38.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),228.0,234.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-39.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),234.0,240.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-40.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),240.0,246.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-41.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),246.0,252.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-42.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),252.0,258.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-43.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),258.0,264.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-44.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),264.0,270.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-45.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),270.0,276.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-46.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),276.0,282.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-47.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),282.0,288.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-48.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),288.0,294.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-49.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),294.0,300.0,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Close to Uhuru Park(1°17_15_S 36°48_55_ E)--1-411.wav,Close to Uhuru Park(1°17_15_S 36°48_55_ E),297.6586621,303.6586621,Close to Uhuru Park(1°17_15_S 36°48_55_ E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-0.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),0.0,6.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-1.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),6.0,12.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-2.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),12.0,18.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-3.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),18.0,24.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-4.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),24.0,30.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-5.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),30.0,36.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-6.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),36.0,42.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-7.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),42.0,48.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-8.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),48.0,54.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-9.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),54.0,60.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-10.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),60.0,66.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-11.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),66.0,72.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-12.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),72.0,78.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-13.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),78.0,84.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-14.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),84.0,90.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-15.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),90.0,96.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-16.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),96.0,102.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-17.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),102.0,108.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-18.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),108.0,114.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-19.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),114.0,120.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-20.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),120.0,126.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-21.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),126.0,132.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-22.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),132.0,138.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-23.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),138.0,144.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-24.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),144.0,150.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-25.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),150.0,156.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-26.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),156.0,162.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-27.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),162.0,168.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-28.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),168.0,174.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-29.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),174.0,180.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-30.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),180.0,186.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-31.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),186.0,192.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-32.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),192.0,198.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-33.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),198.0,204.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-34.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),204.0,210.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-35.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),210.0,216.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-36.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),216.0,222.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-37.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),222.0,228.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-38.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),228.0,234.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-39.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),234.0,240.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-40.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),240.0,246.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-41.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),246.0,252.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-42.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),252.0,258.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-43.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),258.0,264.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-44.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),264.0,270.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-45.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),270.0,276.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-46.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),276.0,282.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-47.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),282.0,288.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-48.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),288.0,294.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-49.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),294.0,300.0,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E)--1-462.wav,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),298.1493197,304.1493197,Davis&Shirtliff Kangundo Rd(1°15_28_S36°55_14_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-0.wav,ICD Road(1°20_6_ S 36°51_38_E),0.0,6.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-1.wav,ICD Road(1°20_6_ S 36°51_38_E),6.0,12.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-2.wav,ICD Road(1°20_6_ S 36°51_38_E),12.0,18.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-3.wav,ICD Road(1°20_6_ S 36°51_38_E),18.0,24.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-4.wav,ICD Road(1°20_6_ S 36°51_38_E),24.0,30.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-5.wav,ICD Road(1°20_6_ S 36°51_38_E),30.0,36.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-6.wav,ICD Road(1°20_6_ S 36°51_38_E),36.0,42.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-7.wav,ICD Road(1°20_6_ S 36°51_38_E),42.0,48.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-8.wav,ICD Road(1°20_6_ S 36°51_38_E),48.0,54.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-9.wav,ICD Road(1°20_6_ S 36°51_38_E),54.0,60.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-10.wav,ICD Road(1°20_6_ S 36°51_38_E),60.0,66.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-11.wav,ICD Road(1°20_6_ S 36°51_38_E),66.0,72.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-12.wav,ICD Road(1°20_6_ S 36°51_38_E),72.0,78.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-13.wav,ICD Road(1°20_6_ S 36°51_38_E),78.0,84.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-14.wav,ICD Road(1°20_6_ S 36°51_38_E),84.0,90.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-15.wav,ICD Road(1°20_6_ S 36°51_38_E),90.0,96.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-16.wav,ICD Road(1°20_6_ S 36°51_38_E),96.0,102.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-17.wav,ICD Road(1°20_6_ S 36°51_38_E),102.0,108.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-18.wav,ICD Road(1°20_6_ S 36°51_38_E),108.0,114.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-19.wav,ICD Road(1°20_6_ S 36°51_38_E),114.0,120.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-20.wav,ICD Road(1°20_6_ S 36°51_38_E),120.0,126.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-21.wav,ICD Road(1°20_6_ S 36°51_38_E),126.0,132.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-22.wav,ICD Road(1°20_6_ S 36°51_38_E),132.0,138.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-23.wav,ICD Road(1°20_6_ S 36°51_38_E),138.0,144.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-24.wav,ICD Road(1°20_6_ S 36°51_38_E),144.0,150.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-25.wav,ICD Road(1°20_6_ S 36°51_38_E),150.0,156.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-26.wav,ICD Road(1°20_6_ S 36°51_38_E),156.0,162.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-27.wav,ICD Road(1°20_6_ S 36°51_38_E),162.0,168.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-28.wav,ICD Road(1°20_6_ S 36°51_38_E),168.0,174.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-29.wav,ICD Road(1°20_6_ S 36°51_38_E),174.0,180.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-30.wav,ICD Road(1°20_6_ S 36°51_38_E),180.0,186.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-31.wav,ICD Road(1°20_6_ S 36°51_38_E),186.0,192.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-32.wav,ICD Road(1°20_6_ S 36°51_38_E),192.0,198.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-33.wav,ICD Road(1°20_6_ S 36°51_38_E),198.0,204.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-34.wav,ICD Road(1°20_6_ S 36°51_38_E),204.0,210.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-35.wav,ICD Road(1°20_6_ S 36°51_38_E),210.0,216.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-36.wav,ICD Road(1°20_6_ S 36°51_38_E),216.0,222.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-37.wav,ICD Road(1°20_6_ S 36°51_38_E),222.0,228.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-38.wav,ICD Road(1°20_6_ S 36°51_38_E),228.0,234.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-39.wav,ICD Road(1°20_6_ S 36°51_38_E),234.0,240.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-40.wav,ICD Road(1°20_6_ S 36°51_38_E),240.0,246.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-41.wav,ICD Road(1°20_6_ S 36°51_38_E),246.0,252.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-42.wav,ICD Road(1°20_6_ S 36°51_38_E),252.0,258.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-43.wav,ICD Road(1°20_6_ S 36°51_38_E),258.0,264.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-44.wav,ICD Road(1°20_6_ S 36°51_38_E),264.0,270.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-45.wav,ICD Road(1°20_6_ S 36°51_38_E),270.0,276.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-46.wav,ICD Road(1°20_6_ S 36°51_38_E),276.0,282.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-47.wav,ICD Road(1°20_6_ S 36°51_38_E),282.0,288.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-48.wav,ICD Road(1°20_6_ S 36°51_38_E),288.0,294.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-49.wav,ICD Road(1°20_6_ S 36°51_38_E),294.0,300.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-50.wav,ICD Road(1°20_6_ S 36°51_38_E),300.0,306.0,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
ICD Road(1°20_6_ S 36°51_38_E)--1-514.wav,ICD Road(1°20_6_ S 36°51_38_E),305.4026531,311.4026531,ICD Road(1°20_6_ S 36°51_38_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-0.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),0.0,6.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-1.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),6.0,12.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-2.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),12.0,18.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-3.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),18.0,24.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-4.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),24.0,30.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-5.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),30.0,36.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-6.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),36.0,42.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-7.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),42.0,48.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-8.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),48.0,54.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-9.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),54.0,60.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
Imaara Mall (1° 19_ 41_S 36°52_49_E)--1-10.wav,Imaara Mall (1° 19_ 41_S 36°52_49_E),60.0,66.0,Imaara Mall (1° 19_ 41_S 36°52_49_E),-1,Others
